login_name,login_type,login_create_date,last_active_date,server_roles,database,mapped_user_name,user_type,default_schema,db_roles,explicit_read,explicit_write,explicit_exec,explicit_admin,access_level,grant_counts,deny_counts
user_481,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_481,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_482,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-23 00:00:00,,appdb (sql01),user_482,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_483,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-19 00:00:00,,appdb (sql01),user_483,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_484,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-01 00:00:00,,appdb (sql01),user_484,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_485,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-13 00:00:00,,appdb (sql01),user_485,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_486,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_486,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_487,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-17 00:00:00,,appdb (sql01),user_487,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_488,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_488,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_489,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-12 00:00:00,,appdb (sql01),user_489,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_490,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_490,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_491,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_491,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_492,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-30 00:00:00,,appdb (sql01),user_492,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_493,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-17 00:00:00,,appdb (sql01),user_493,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_494,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-27 00:00:00,,appdb (sql01),user_494,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_495,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-19 00:00:00,,appdb (sql01),user_495,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_496,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_496,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_497,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-18 00:00:00,,appdb (sql01),user_497,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_498,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-17 00:00:00,,appdb (sql01),user_498,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_499,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-22 00:00:00,,appdb (sql01),user_499,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
